id	source	pmid	doi	title	authorString	journalTitle	pubYear	journalIssn	pubType	isOpenAccess	inEPMC	inPMC	hasPDF	hasBook	hasSuppl	citedByCount	hasReferences	hasTextMinedTerms	hasDbCrossReferences	hasLabsLinks	hasTMAccessionNumbers	firstIndexDate	firstPublicationDate	pmcid	issue	journalVolume	pageInfo
31249361	MED	31249361	10.1038/s41598-019-45839-z	The ENCODE Blacklist: Identification of Problematic Regions of the Genome.	Amemiya HM, Kundaje A, Boyle AP.	Sci Rep	2019	2045-2322	research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	25	Y	Y	N	Y	N	2019-06-29	2019-06-27	PMC6597582	1	9	9354
32689977	MED	32689977	10.1186/s12859-020-03621-3	Enhancer prediction in the human genome by probabilistic modelling of the chromatin feature patterns.	Osmala M, Lähdesmäki H.	BMC Bioinformatics	2020	1471-2105	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2020-07-22	2020-07-20	PMC7370432	1	21	317
32565341	MED	32565341	10.1016/j.vaccine.2020.06.027	What can vaccines learn from aviation?	Gastineau T.	Vaccine	2020	0264-410x; 1873-2518; 	discussion; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	Y	N	2020-06-23	2020-06-18	PMC7301804	33	38	5082-5084
29127377	MED	29127377	10.1038/s41598-017-15293-w	Bayesian Networks Analysis of Malocclusion Data.	Scutari M, Auconi P, Caldarelli G, Franchi L.	Sci Rep	2017	2045-2322	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	5	Y	Y	N	Y	N	2017-11-12	2017-11-10	PMC5681542	1	7	15236
32511223	MED	32511223	10.1371/journal.pcbi.1007968	Non-canonical RNA-DNA differences and other human genomic features are enriched within very short tandem repeats.	Yu H, Zhao S, Ness S, Kang H, Sheng Q, Samuels DC, Oyebamiji O, Zhao YY, Guo Y.	PLoS Comput Biol	2020	1553-734x; 1553-7358; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2020-06-10	2020-06-08	PMC7302867	6	16	e1007968
30157278	MED	30157278	10.1371/journal.pone.0202223	Automatically assembling a full census of an academic field.	Morgan AC, Way SF, Clauset A.	PLoS One	2018	1932-6203	research-article; research support, u.s. gov't, non-p.h.s.; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2018-08-30	2018-08-29	PMC6114776	8	13	e0202223
32293247	MED	32293247	10.1186/s12859-020-3477-y	TarPan: an easily adaptable targeted sequencing panel viewer for research and clinical use.	Ashby C, Rutherford M, Bauer MA, Peterson EA, Wang Y, Boyle EM, Wardell CP, Walker BA.	BMC Bioinformatics	2020	1471-2105	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2020-04-16	2020-04-15	PMC7158102	1	21	144
29301409	MED	29301409	10.1177/0844562117748287	Predatory Publishing: How to Safely Navigate the Waters of Open Access.	Power H.	Can J Nurs Res	2018	0844-5621; 1705-7051; 	journal article	N	N	N	N	N	N	5	Y	Y	N	Y	N	2018-01-06	2018-01-05	NA	1	50	3-8
33207820	MED	33207820	10.3390/s20226546	IMSC-EIoTD: Identity Management and Secure Communication for Edge IoT Devices.	Sadique KM, Rahmani R, Johannesson P.	Sensors (Basel)	2020	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	0	N	Y	N	N	N	2020-11-20	2020-11-16	PMC7696764	22	20	NA
31739806	MED	31739806	10.1186/s13059-019-1854-5	Assessment of computational methods for the analysis of single-cell ATAC-seq data.	Chen H, Lareau C, Andreani T, Vinyard ME, Garcia SP, Clement K, Andrade-Navarro MA, Buenrostro JD, Pinello L.	Genome Biol	2019	1474-7596; 1474-760x; 	comparative study; research support, non-u.s. gov't; research-article; evaluation study; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	9	Y	Y	N	Y	N	2019-11-20	2019-11-18	PMC6859644	1	20	241
31208163	MED	31208163	10.4274/balkanmedj.galenos.2019.2019.4.001	Predatory Publishing and Turkey	Koçak Z.	Balkan Med J	2019	2146-3123; 2146-3131; 	editorial	Y	Y	N	Y	N	N	2	Y	Y	N	Y	N	2019-06-19	2019-06-18	PMC6636653	4	36	199-201
30753661	MED	30753661	10.1093/tcbh/hwy056	'Secret Lists and Sanctions': The Blacklisting of the John Lewis Partnership and the Politics of Pay in 1970s Britain.	Green AR.	20 Century Br Hist	2019	0955-2359; 1477-4674; 	historical article; journal article	N	N	N	N	N	N	0	N	Y	N	Y	N	2019-02-14	2019-06-01	NA	2	30	205-230
31324046	MED	31324046	10.3390/ijerph16132443	The New Path to Improve Construction Safety Performance in China: An Evolutionary Game Theoretic Approach.	Pi Z, Gao X, Chen L, Liu J.	Int J Environ Res Public Health	2019	1661-7827; 1660-4601; 	research-article; journal article	Y	Y	N	Y	N	N	2	Y	Y	N	N	N	2019-07-20	2019-07-09	PMC6650957	13	16	NA
31667506	MED	31667506	10.1093/nar/gkz1028	SEA version 3.0: a comprehensive extension and update of the Super-Enhancer archive.	Chen C, Zhou D, Gu Y, Wang C, Zhang M, Lin X, Xing J, Wang H, Zhang Y.	Nucleic Acids Res	2020	0305-1048; 1362-4962; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2019-11-01	2020-01-01	PMC7145603	d1	48	D198-D203
32825585	MED	32825585	10.3390/s20174717	A Security Concept Based on Scaler Distribution of a Novel Intrusion Detection Device for Wireless Sensor Networks in a Smart Environment.	Boni KRC, Xu L, Chen Z, Baddoo TD.	Sensors (Basel)	2020	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	0	N	Y	N	N	N	2020-08-22	2020-08-21	PMC7506922	17	20	NA
31330986	MED	31330986	10.3390/s19143180	AULD: Large Scale Suspicious DNS Activities Detection via Unsupervised Learning in Advanced Persistent Threats.	Yan G, Li Q, Guo D, Li B.	Sensors (Basel)	2019	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2019-07-27	2019-07-19	PMC6679267	14	19	NA
32172140	MED	32172140	10.1016/j.neunet.2020.02.013	CNN-MHSA: A Convolutional Neural Network and multi-head self-attention combined approach for detecting phishing websites.	Xiao X, Zhang D, Hu G, Jiang Y, Xia S.	Neural Netw	2020	0893-6080; 1879-2782; 	journal article	N	N	N	N	N	N	0	N	Y	N	N	N	2020-03-16	2020-02-29	NA	NA	125	303-312
33149131	MED	33149131	10.1038/s41467-020-19406-4	Pan-cancer landscape of homologous recombination deficiency.	Nguyen L, W M Martens J, Van Hoeck A, Cuppen E.	Nat Commun	2020	2041-1723	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	N	Y	N	Y	Y	2020-11-06	2020-11-04	PMC7643118	1	11	5584
29729106	MED	29729106	10.1111/jdv.15039	Problems and challenges of predatory journals.	Richtig G, Berger M, Lange-Asschenfeldt B, Aberer W, Richtig E.	J Eur Acad Dermatol Venereol	2018	0926-9959; 1468-3083; 	review-article; review; journal article	Y	Y	N	Y	N	Y	9	Y	Y	N	Y	N	2018-05-06	2018-05-29	PMC6174996	9	32	1441-1449
33109274	MED	33109274	10.1186/s13072-020-00368-2	Chromatin accessibility dynamics of Chlamydia-infected epithelial cells.	Hayward RJ, Marsh JW, Humphrys MS, Huston WM, Myers GSA.	Epigenetics Chromatin	2020	1756-8935	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	0	N	Y	N	Y	Y	2020-10-29	2020-10-27	PMC7590614	1	13	45
PMC7274314	PMC	NA	NA	Combining Multi-Agent Systems and Subjective Logic to Develop Decision Support Systems	Lesot M, Vieira S, Reformat M, Carvalho J, Wilbik A, Bouchon-Meunier B, Yager R, González-Fernández C, Cabezas J, Fernández-Isabel A, Martín de Diego I.	Information Processing and Management of Uncertainty in Knowledge-Based Systems18th International Conference, IPMU 2020, Lisbon, Portugal, June 15–19, 2020, Proceedings, Part I	2020	NA	chapter-article	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2020-06-07	2020-01-01	PMC7274314	NA	1237	143-157
32410960	MED	32410960	10.3389/fnmol.2020.00057	Sequences of Reverse Transcribed Brain DNA Are Modified by Learning.	Giuditta A, Casalino J.	Front Mol Neurosci	2020	1662-5099	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2020-05-16	2020-04-28	PMC7199793	NA	13	57
33063047	MED	33063047	10.1007/s42979-020-00194-z	Phishing Email Detection Based on Binary Search Feature Selection.	Sonowal G.	SN Comput Sci	2020	2662-995x; 2661-8907; 	research-article; journal article	Y	Y	N	Y	N	N	0	N	Y	N	N	N	2020-10-17	2020-06-06	PMC7275664	4	1	191
31695094	MED	31695094	10.1038/s41598-019-52614-7	Empirical design of a variant quality control pipeline for whole genome sequencing data using replicate discordance.	Adelson RP, Renton AE, Li W, Barzilai N, Atzmon G, Goate AM, Davies P, Freudenberg-Hua Y.	Sci Rep	2019	2045-2322	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2019-11-08	2019-11-06	PMC6834861	1	9	16156
30591557	MED	30591557	10.1073/pnas.1808403116	Blacklisting variants common in private cohorts but not in public databases optimizes human exome analysis.	Maffucci P, Bigio B, Rapaport F, Cobat A, Borghesi A, Lopez M, Patin E, Bolze A, Shang L, Bendavid M, Scott EM, Stenson PD, Cunningham-Rundles C, Cooper DN, Gleeson JG, Fellay J, Quintana-Murci L, Casanova JL, Abel L, Boisson B, Itan Y.	Proc Natl Acad Sci U S A	2019	0027-8424; 1091-6490; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	5	Y	Y	N	Y	N	2019-01-01	2018-12-27	PMC6338851	3	116	950-959
33110340	MED	33110340	10.1007/s11235-020-00733-2	A comprehensive survey of AI-enabled phishing attacks detection techniques.	Basit A, Zafar M, Liu X, Javed AR, Jalil Z, Kifayat K.	Telecommun Syst	2020	1018-4864; 1572-9451; 	review-article; review; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2020-10-29	2020-10-23	PMC7581503	NA	NA	1-16
32498674	MED	32498674	10.1186/s12859-020-3508-8	Origins and characterization of variants shared between databases of somatic and germline human mutations.	Meyerson W, Leisman J, Navarro FCP, Gerstein M.	BMC Bioinformatics	2020	1471-2105	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2020-06-06	2020-06-04	PMC7273669	1	21	227
32427748	MED	32427748	10.1097/j.pain.0000000000001917	The transition from acute to chronic pain: dynamic epigenetic reprogramming of the mouse prefrontal cortex up to 1 year after nerve injury.	Topham L, Gregoire S, Kang H, Salmon-Divon M, Lax E, Millecamps M, Szyf M, Stone LS.	Pain	2020	0304-3959; 1872-6623; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	N	1	Y	Y	N	Y	Y	2020-05-22	2020-10-01	PMC7497614	10	161	2394-2409
32260120	MED	32260120	10.3390/biom10040544	The Road Not Taken with Pyrrole-Imidazole Polyamides: Off-Target Effects and Genomic Binding.	Lin J, Nagase H.	Biomolecules	2020	2218-273x	research support, non-u.s. gov't; review-article; review; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2020-04-09	2020-04-03	PMC7226143	4	10	NA
31463071	MED	31463071	10.1177/2055207618759167	Problematic smartphone use: Digital approaches to an emerging public health problem.	van Velthoven MH, Powell J, Powell G.	Digit Health	2018	2055-2076	editorial	Y	Y	N	Y	N	N	2	Y	Y	N	Y	N	2019-08-30	2018-01-01	PMC6034350	NA	4	2055207618759167
33239857	MED	33239857	10.1177/1176935120972377	vcfView: An Extensible Data Visualization and Quality Assurance Platform for Integrated Somatic Variant Analysis.	O'Sullivan B, Seoighe C.	Cancer Inform	2020	1176-9351	review-article; review; journal article	Y	Y	N	Y	N	N	0	N	Y	N	Y	N	2020-11-27	2020-11-11	PMC7672756	NA	19	1176935120972377
32303558	MED	32303558	10.1101/gr.256578.119	Leveraging mouse chromatin data for heritability enrichment informs common disease architecture and reveals cortical layer contributions to schizophrenia.	Hook PW, McCallion AS.	Genome Res	2020	1088-9051; 1549-5469; 	research-article; journal article; research support, n.i.h., extramural	N	Y	N	Y	N	Y	0	N	Y	N	Y	Y	2020-04-19	2020-04-17	PMC7197474	4	30	528-539
30943272	MED	30943272	10.1371/journal.pone.0214723	Identification of factors associated with duplicate rate in ChIP-seq data.	Tian S, Peng S, Kalmbach M, Gaonkar KS, Bhagwate A, Ding W, Eckel-Passow J, Yan H, Slager SL.	PLoS One	2019	1932-6203	research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2019-04-04	2019-04-03	PMC6447195	4	14	e0214723
33203900	MED	33203900	10.1038/s41467-020-19633-9	XPC deficiency increases risk of hematologic malignancies through mutator phenotype and characteristic mutational signature.	Yurchenko AA, Padioleau I, Matkarimov BT, Soulier J, Sarasin A, Nikolaev S.	Nat Commun	2020	2041-1723	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	N	Y	N	Y	N	2020-11-19	2020-11-17	PMC7672101	1	11	5834
32545291	MED	32545291	10.3390/s20113330	Trust Based Multipath QoS Routing Protocol for Mission-Critical Data Transmission in Tactical Ad-Hoc Networks.	Keum D, Lim J, Ko YB.	Sensors (Basel)	2020	1424-8220	research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2020-06-17	2020-06-11	PMC7313694	11	20	NA
PMC7338186	PMC	NA	NA	Web Runner 2049: Evaluating Third-Party Anti-bot Services	Maurice C, Bilge L, Stringhini G, Neves N, Amin Azad B, Starov O, Laperdrix P, Nikiforakis N.	Detection of Intrusions and Malware, and Vulnerability Assessment17th International Conference, DIMVA 2020, Lisbon, Portugal, June 24–26, 2020, Proceedings	2020	NA	chapter-article	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2020-07-15	2020-06-11	PMC7338186	NA	12223	135-159
33176148	MED	33176148	10.1016/j.celrep.2020.108366	ARID1A Mutations Promote P300-Dependent Endometrial Invasion through Super-Enhancer Hyperacetylation.	Wilson MR, Reske JJ, Holladay J, Neupane S, Ngo J, Cuthrell N, Wegener M, Rhodes M, Adams M, Sheridan R, Hostetter G, Alotaibi FT, Yong PJ, Anglesio MS, Lessey BA, Leach RE, Teixeira JM, Missmer SA, Fazleabas AT, Chandler RL.	Cell Rep	2020	2211-1247	research-article; journal article	Y	Y	N	Y	N	Y	0	N	Y	N	Y	Y	2020-11-12	2020-11-01	PMC7682620	6	33	108366
32767996	MED	32767996	10.1186/s13059-020-02116-x	Integrative analyses of single-cell transcriptome and regulome using MAESTRO.	Wang C, Sun D, Huang X, Wan C, Li Z, Han Y, Qin Q, Fan J, Qiu X, Xie Y, Meyer CA, Brown M, Tang M, Long H, Liu T, Liu XS.	Genome Biol	2020	1474-7596; 1474-760x; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2020-08-10	2020-08-07	PMC7412809	1	21	198
31925293	MED	31925293	10.1038/s42003-019-0745-3	Cytosine base editor 4 but not adenine base editor generates off-target mutations in mouse embryos.	Lee HK, Smith HE, Liu C, Willi M, Hennighausen L.	Commun Biol	2020	2399-3642	research support, n.i.h., intramural; research-article; journal article	Y	Y	N	Y	N	Y	4	Y	Y	N	Y	N	2020-01-17	2020-01-09	PMC6952419	1	3	19
31670697	MED	31670697	10.2196/15358	A Bayesian Network Analysis of the Diagnostic Process and Its Accuracy to Determine How Clinicians Estimate Cardiac Function in Critically Ill Patients: Prospective Observational Cohort Study.	Kaufmann T, Castela Forte J, Hiemstra B, Wiering MA, Grzegorczyk M, Epema AH, van der Horst ICC, SICS Study Group.	JMIR Med Inform	2019	2291-9694	research-article; journal article	Y	Y	N	N	N	Y	0	Y	Y	N	Y	Y	2019-11-01	2019-10-30	PMC6913745	4	7	e15358
31831928	MED	31831928	10.4103/ijp.ijp_458_19	Comment on "scrutinizing predatory journals in pharmacology and calculating their predatory rate".	Kakamad FH, Mohammed SH, Salih AM.	Indian J Pharmacol	2019	0253-7613; 1998-3751; 	letter; journal article	Y	Y	N	N	N	N	0	Y	Y	N	N	N	2019-12-13	2019-09-01	PMC6892002	5	51	354
28441940	MED	28441940	10.1186/s12911-017-0437-1	Clinical records anonymisation and text extraction (CRATE): an open-source software system.	Cardinal RN.	BMC Med Inform Decis Mak	2017	1472-6947	research support, non-u.s. gov't; review-article; review; journal article	Y	Y	N	Y	N	N	2	Y	Y	N	Y	N	2017-04-26	2017-04-26	PMC5405523	1	17	50
31475244	MED	31475244	10.1007/s41686-019-00030-5	Development of an Online Experiment Platform for High School Biology.	Blondel DV, Sansone A, Rosenberg J, Godin EA, Yang BW, Jaglom-Kurtz LT, Linnenbrink-Garcia L, Schwartz-Bloom RD.	J Form Des Learn	2019	2509-8039	research-article; journal article	N	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2019-09-03	2019-06-03	PMC6716597	1	3	62-81
30566647	MED	30566647	10.1093/nar/gky1263	WisecondorX: improved copy number detection for routine shallow whole-genome sequencing.	Raman L, Dheedene A, De Smet M, Van Dorpe J, Menten B.	Nucleic Acids Res	2019	0305-1048; 1362-4962; 	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	Y	6	Y	Y	N	Y	Y	2018-12-31	2019-02-01	PMC6393301	4	47	1605-1614
PMC7176379	PMC	NA	NA	Are your IT staff ready for the pandemic-driven insider threat?	Chapman P.	Network Security	2020	1353-4858	research-article; journal article	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2020-04-25	2020-04-22	PMC7176379	4	2020	8-11
32983372	MED	32983372	10.5704/moj.2007.003	The Perils of Predatory Journals and Conferences.	Ibrahim S, Saw A.	Malays Orthop J	2020	1985-2533; 2232-111x; 	editorial	Y	Y	N	Y	N	N	0	N	Y	N	Y	N	2020-09-29	2020-07-01	PMC7513658	2	14	1-6
31270458	MED	31270458	10.1038/s41586-019-1367-0	Somatic mutations and cell identity linked by Genotyping of Transcriptomes.	Nam AS, Kim KT, Chaligne R, Izzo F, Ang C, Taylor J, Myers RM, Abu-Zeinah G, Brand R, Omans ND, Alonso A, Sheridan C, Mariani M, Dai X, Harrington E, Pastore A, Cubillos-Ruiz JR, Tam W, Hoffman R, Rabadan R, Scandura JM, Abdel-Wahab O, Smibert P, Landau DA.	Nature	2019	0028-0836; 1476-4687; 	research-article; journal article	Y	Y	N	Y	N	Y	14	Y	Y	Y	Y	Y	2019-07-05	2019-07-03	PMC6782071	7765	571	355-360
31390010	MED	31390010	10.1093/jamia/ocz121	DQueST: dynamic questionnaire for search of clinical trials.	Liu C, Yuan C, Butler AM, Carvajal RD, Li ZR, Ta CN, Weng C.	J Am Med Inform Assoc	2019	1067-5027; 1527-974x; 	research-article; journal article	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	Y	2019-08-08	2019-11-01	PMC6798577	11	26	1333-1343
31212602	MED	31212602	10.3390/cancers11060805	Bioinformatics Analysis for Circulating Cell-Free DNA in Cancer.	Huang CC, Du M, Wang L.	Cancers (Basel)	2019	2072-6694	review-article; review; journal article	Y	Y	N	Y	N	N	5	Y	Y	N	Y	N	2019-06-19	2019-06-11	PMC6627444	6	11	NA
31652258	MED	31652258	10.1371/journal.pcbi.1007384	Hypergraph-based connectivity measures for signaling pathway topologies.	Franzese N, Groce A, Murali TM, Ritz A.	PLoS Comput Biol	2019	1553-734x; 1553-7358; 	research-article; research support, u.s. gov't, non-p.h.s.; journal article	Y	Y	N	Y	N	Y	1	Y	Y	N	Y	N	2019-10-27	2019-10-25	PMC6834280	10	15	e1007384
31146771	MED	31146771	10.1186/s13326-019-0203-7	Ontology-based specification and generation of search queries for post-market surveillance.	Uciteli A, Kropf S, Weiland T, Meese S, Graef K, Rohrer S, Schurr MO, Bartussek W, Goller C, Blohm P, Seidel R, Bayer C, Kernenbach M, Pfeiffer K, Lauer W, Meyer JU, Witte M, Herre H.	J Biomed Semantics	2019	2041-1480	research support, non-u.s. gov't; research-article; journal article	Y	Y	N	Y	N	N	0	Y	Y	N	N	N	2019-06-01	2019-05-30	PMC6543572	1	10	9
PMC7380917	PMC	NA	NA	In brief	NA	Computer Fraud & Security	2020	1361-3723	other	Y	Y	Y	Y	N	N	0	N	Y	N	N	N	2020-07-31	2020-07-01	PMC7380917	7	2020	5-5
31554790	MED	31554790	10.1038/s41467-019-12328-w	BORDER proteins protect expression of neighboring genes by promoting 3' Pol II pausing in plants.	Yu X, Martin PGP, Michaels SD.	Nat Commun	2019	2041-1723	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	1	Y	Y	Y	Y	Y	2019-09-27	2019-09-25	PMC6761125	1	10	4359
32185395	MED	32185395	10.1093/database/baaa006	Text mining meets community curation: a newly designed curation platform to improve author experience and participation at WormBase.	Arnaboldi V, Raciti D, Van Auken K, Chan JN, Müller HM, Sternberg PW.	Database (Oxford)	2020	1758-0463	research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	0	Y	Y	N	Y	N	2020-03-19	2020-01-01	PMC7078066	NA	2020	NA
32312293	MED	32312293	10.1186/s13059-020-02008-0	scATAC-pro: a comprehensive workbench for single-cell chromatin accessibility sequencing data.	Yu W, Uzun Y, Zhu Q, Chen C, Tan K.	Genome Biol	2020	1474-7596; 1474-760x; 	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	1	Y	Y	N	Y	Y	2020-04-24	2020-04-20	PMC7169039	1	21	94
33154377	MED	33154377	10.1038/s41467-020-19283-x	Molecular basis of CTCF binding polarity in genome folding.	Nora EP, Caccianini L, Fudenberg G, So K, Kameswaran V, Nagle A, Uebersohn A, Hajj B, Saux AL, Coulon A, Mirny LA, Pollard KS, Dahan M, Bruneau BG.	Nat Commun	2020	2041-1723	research support, non-u.s. gov't; research-article; journal article; research support, n.i.h., extramural	Y	Y	N	Y	N	Y	0	N	Y	N	Y	Y	2020-11-07	2020-11-05	PMC7645679	1	11	5612
